from;to;distance_m;oneway;highway;name
1841699781;5918404085;158.51;1;residential;Rue Martre
5918404085;1052153573;5.65;1;residential;Rue Martre
1052153573;4047395395;102.70;1;residential;Rue d'Estienne d'Orves
4047395395;245090128;9.40;1;residential;Rue d'Estienne d'Orves
1841699782;5918299835;0.96;1;residential;Rue du Guichet
5918299835;5918299834;1.25;1;residential;Rue du Guichet
5918299834;5918299836;1.22;1;residential;Rue du Guichet
5918299836;5918299833;1.36;1;residential;Rue du Guichet
5918299833;5918299837;4.54;1;residential;Rue du Guichet
5918299837;5918299832;4.98;1;residential;Rue du Guichet
5918299832;5918299831;0.95;1;residential;Rue du Guichet
5918299831;1841699784;0.94;1;residential;Rue du Guichet
1841699784;5918299830;1.03;1;residential;Rue du Guichet
5918299830;5918299829;1.12;1;residential;Rue du Guichet
5918299829;1841699783;0.72;1;residential;Rue du Guichet
1841699783;1841699779;122.50;1;residential;Rue du Guichet
1841699779;8604103483;3.76;1;residential;Rue du Guichet
8604103483;1841699778;7.02;1;residential;Rue du Guichet
245092456;8602052049;9.03;1;residential;Rue Charles et René Auffray
8602052049;249487113;115.09;1;residential;Rue Charles et René Auffray
1841722143;1841722142;6.23;1;residential;Rue de l'Ancienne Mairie
1841722142;5723032576;1.33;1;residential;Rue de l'Ancienne Mairie
5723032576;5723032577;1.13;1;residential;Rue de l'Ancienne Mairie
5723032577;5723032578;0.83;1;residential;Rue de l'Ancienne Mairie
5723032578;5723032579;1.27;1;residential;Rue de l'Ancienne Mairie
5723032579;5723032580;1.49;1;residential;Rue de l'Ancienne Mairie
5723032580;5723032581;1.49;1;residential;Rue de l'Ancienne Mairie
5723032581;1841722138;2.98;1;residential;Rue de l'Ancienne Mairie
1841722138;5723032582;5.74;1;residential;Rue de l'Ancienne Mairie
5723032582;1841722136;5.42;1;residential;Rue de l'Ancienne Mairie
1841722136;1841722134;25.38;1;residential;Rue de l'Ancienne Mairie
1841722134;11121631379;14.85;1;residential;Rue de l'Ancienne Mairie
11121631379;245091327;7.95;1;residential;Rue de l'Ancienne Mairie
245091166;9324933700;6.68;1;residential;Rue Médéric
9324933700;1842023992;93.63;1;residential;Rue Médéric
1842023992;245091167;14.05;1;residential;Rue Médéric
245091167;13096471674;86.62;1;residential;Rue Médéric
13096471674;11005342504;20.52;1;residential;Rue Médéric
11005342504;1841785689;7.45;1;residential;Rue Médéric
1841785689;11005409005;7.46;1;residential;Rue Médéric
11005409005;3241681088;74.76;1;residential;Rue Médéric
3241681088;5917911437;30.73;1;residential;Rue Médéric
5917911437;5917911421;1.05;1;residential;Rue Médéric
5917911421;5917911422;1.06;1;residential;Rue Médéric
5917911422;5917911423;1.17;1;residential;Rue Médéric
5917911423;2702387069;1.03;1;residential;Rue Médéric
2702387069;5917911424;0.97;1;residential;Rue Médéric
5917911424;5917911425;0.98;1;residential;Rue Médéric
5917911425;5917911433;0.93;1;residential;Rue Médéric
5917911433;5917911432;1.55;1;residential;Rue Médéric
5917911432;5917911435;0.83;1;residential;Rue Médéric
5917911435;5917911431;0.89;1;residential;Rue Médéric
5917911431;5917911430;0.96;1;residential;Rue Médéric
5917911430;5917911429;0.83;1;residential;Rue Médéric
5917911429;5917911434;0.85;1;residential;Rue Médéric
5917911434;5917911428;0.70;1;residential;Rue Médéric
5917911428;5917911427;0.45;1;residential;Rue Médéric
5917911427;5917911426;0.45;1;residential;Rue Médéric
5917911426;1841816168;0.65;1;residential;Rue Médéric
1841875546;12273262047;5.04;1;residential;Rue Castérès
12273262047;12273262045;9.33;1;residential;Rue Castérès
12273262045;1841875543;2.50;1;residential;Rue Castérès
245091712;2055670174;13.27;0;residential;Rue Pierre Bérégovoy
2055670174;245091712;13.27;0;residential;Rue Pierre Bérégovoy
2055670174;11930722178;28.65;0;residential;Rue Pierre Bérégovoy
11930722178;2055670174;28.65;0;residential;Rue Pierre Bérégovoy
11930722178;11930722177;15.63;0;residential;Rue Pierre Bérégovoy
11930722177;11930722178;15.63;0;residential;Rue Pierre Bérégovoy
11930722177;11368458167;31.27;0;residential;Rue Pierre Bérégovoy
11368458167;11930722177;31.27;0;residential;Rue Pierre Bérégovoy
11368458167;9997917847;56.58;0;residential;Rue Pierre Bérégovoy
9997917847;11368458167;56.58;0;residential;Rue Pierre Bérégovoy
245091327;5918157040;3.68;1;residential;Rue de l'Ancienne Mairie
5918157040;11121631380;57.32;1;residential;Rue de l'Ancienne Mairie
11121631380;245091905;4.59;1;residential;Rue de l'Ancienne Mairie
249489298;2055670156;9.44;1;residential;Rue Geulin
2055670156;1841875547;123.48;1;residential;Rue Geulin
1841875555;245091433;12.56;1;residential;Rue Pasteur
685248792;8589808250;34.93;1;residential;Place Danielle Casanova
8589808250;1841875556;12.79;1;residential;Place Danielle Casanova
245089362;1363280630;41.28;0;tertiary;
1363280630;245089362;41.28;0;tertiary;
249490878;12391630475;5.82;0;residential;Rue Valiton
12391630475;249490878;5.82;0;residential;Rue Valiton
12391630475;11210103978;55.62;0;residential;Rue Valiton
11210103978;12391630475;55.62;0;residential;Rue Valiton
11210103978;1841875548;150.99;0;residential;Rue Valiton
1841875548;11210103978;150.99;0;residential;Rue Valiton
1841875551;249492661;19.71;1;residential;Rue de l'Abreuvoir
249492661;2055670171;96.15;1;residential;Rue de l'Abreuvoir
2055670171;245091434;3.88;1;residential;Rue de l'Abreuvoir
245091433;2055670168;9.42;1;residential;Rue de l'Avenir
2055670168;2055670170;49.45;1;residential;Rue de l'Avenir
2055670170;245091434;7.03;1;residential;Rue de l'Avenir
245091434;8589808265;61.54;1;residential;Rue de l'Avenir
8589808265;245091328;7.12;1;residential;Rue de l'Avenir
245091328;8589808263;5.88;1;residential;Rue de l'Avenir
8589808263;8589808262;46.25;1;residential;Rue de l'Avenir
8589808262;685248792;3.88;1;residential;Rue de l'Avenir
249492219;2055670143;108.19;1;residential;Rue Gesnouin
2055670143;249489299;6.93;1;residential;Rue Gesnouin
249489299;2055670145;5.05;1;residential;Rue Gesnouin
2055670145;11121644887;70.93;1;residential;Rue Gesnouin
11121644887;1841875552;4.77;1;residential;Rue Gesnouin
1841875548;8602052245;9.47;1;residential;Rue Ferdinand Buisson
8602052245;1841875549;38.91;1;residential;Rue Ferdinand Buisson
1841875549;2055670148;4.60;1;residential;Rue Ferdinand Buisson
2055670148;249492221;4.51;1;residential;Rue Ferdinand Buisson
249492221;1841875547;41.71;1;residential;Rue Ferdinand Buisson
1841875547;249492219;52.78;1;residential;Rue Ferdinand Buisson
249492219;12391630476;107.09;1;residential;Rue Ferdinand Buisson
12391630476;249490757;11.88;1;residential;Rue Ferdinand Buisson
245091905;1841875550;6.04;1;residential;Rue Pasteur
1841875550;11121644886;3.38;1;residential;Rue Pasteur
11121644886;1841875551;21.01;1;residential;Rue Pasteur
1841875551;9471558530;20.82;1;residential;Rue Pasteur
9471558530;1841875552;2.01;1;residential;Rue Pasteur
1841875552;11121644889;6.93;1;residential;Rue Pasteur
11121644889;12196386566;2.61;1;residential;Rue Pasteur
1841699778;8604103486;6.70;1;residential;Rue Dagobert
8604103486;1841699776;38.89;1;residential;Rue Dagobert
1841699776;1841722145;25.76;1;residential;Rue Dagobert
1841722145;249486102;100.75;1;residential;Rue Dagobert
245090128;11005342501;9.75;1;residential;Rue Pierre Bérégovoy
11005342501;9324933705;28.24;1;residential;Rue Pierre Bérégovoy
9324933705;685248918;3.31;1;residential;Rue Pierre Bérégovoy
685248918;9324933702;49.62;1;residential;Rue Pierre Bérégovoy
9324933702;245091166;8.38;1;residential;Rue Pierre Bérégovoy
1369651947;2722937530;8.17;0;residential;Rue Gervex
2722937530;1369651947;8.17;0;residential;Rue Gervex
2722937530;8143450103;46.53;0;residential;Rue Gervex
8143450103;2722937530;46.53;0;residential;Rue Gervex
8143450103;2722947803;44.34;0;residential;Rue Gervex
2722947803;8143450103;44.34;0;residential;Rue Gervex
2722947803;34833592;7.25;0;residential;Rue Gervex
34833592;2722947803;7.25;0;residential;Rue Gervex
34833592;268337481;31.78;0;residential;Rue de Senlis
268337481;34833592;31.78;0;residential;Rue de Senlis
268337481;2183516924;43.00;0;residential;Rue de Senlis
2183516924;268337481;43.00;0;residential;Rue de Senlis
2183516924;27323238;10.76;0;residential;Rue de Senlis
27323238;2183516924;10.76;0;residential;Rue de Senlis
9028565669;13064277677;7.69;1;secondary;Boulevard Pereire
13064277677;27288836;6.50;1;secondary;Boulevard Pereire
27288836;6466758737;9.47;1;secondary;Boulevard Pereire
6466758737;2722937428;80.80;1;secondary;Boulevard Pereire
2722937428;12264434711;7.60;1;secondary;Boulevard Pereire
229318506;6051113730;6.13;1;residential;Rue Aristide Briand
6051113730;6051105208;69.91;1;residential;Rue Aristide Briand
6051105208;281722313;6.14;1;residential;Rue Aristide Briand
281722313;6051104667;6.36;1;residential;Rue Aristide Briand
6051104667;6051095752;72.33;1;residential;Rue Aristide Briand
6051095752;229318508;6.83;1;residential;Rue Aristide Briand
229318501;11620064926;4.60;1;residential;Rue Aristide Briand
11620064926;3511863981;1.77;1;residential;Rue Aristide Briand
3511863981;11256378750;28.48;1;residential;Rue Aristide Briand
11256378750;6051222490;47.82;1;residential;Rue Aristide Briand
6051222490;229318503;5.89;1;residential;Rue Aristide Briand
229318503;6051222489;5.62;1;residential;Rue Aristide Briand
6051222489;6051204699;62.17;1;residential;Rue Aristide Briand
6051204699;268129174;5.22;1;residential;Rue Aristide Briand
268141503;3201973783;7.69;1;residential;Rue Baudin
3201973783;11833820723;56.06;1;residential;Rue Baudin
11833820723;3201973827;5.71;1;residential;Rue Baudin
3201973827;11682277564;3.13;1;residential;Rue Baudin
11682277564;268141275;4.00;1;residential;Rue Baudin
221255392;3201973354;6.73;1;residential;Rue Paul Vaillant-Couturier
3201973354;3201973830;53.98;1;residential;Rue Paul Vaillant-Couturier
3201973830;221255393;6.09;1;residential;Rue Paul Vaillant-Couturier
221255393;3201973824;6.12;1;residential;Rue Paul Vaillant-Couturier
3201973824;3201973971;60.78;1;residential;Rue Paul Vaillant-Couturier
3201973971;3201973972;6.86;1;residential;Rue Paul Vaillant-Couturier
3201973972;3201973974;6.05;1;residential;Rue Paul Vaillant-Couturier
3201973974;5261634764;17.85;1;residential;Rue Paul Vaillant-Couturier
5261634764;8505249456;32.10;1;residential;Rue Paul Vaillant-Couturier
8505249456;5575721799;41.24;1;residential;Rue Paul Vaillant-Couturier
5575721799;3201973831;3.62;1;residential;Rue Paul Vaillant-Couturier
3201973831;221256013;5.06;1;residential;Rue Paul Vaillant-Couturier
268142600;12411854992;12.12;1;secondary;Rue Anatole France
12411854992;11898722817;12.10;1;secondary;Rue Anatole France
11898722817;2464967653;2.64;1;secondary;Rue Anatole France
2464967653;9646926691;2.95;1;secondary;Rue Anatole France
9646926691;268142678;9.27;1;secondary;Rue Anatole France
268142678;5648066211;14.40;1;secondary;Rue Anatole France
268127172;8886355017;59.90;1;residential;Rue Jean Jaurès
8886355017;229097047;7.80;1;residential;Rue Jean Jaurès
268130292;11111248347;4.16;1;residential;Rue Rivay
11111248347;11101229720;163.48;1;residential;Rue Rivay
11101229720;268127168;8.23;1;residential;Rue Rivay
268128441;3201973789;4.40;1;residential;Rue Baudin
3201973789;11256378748;21.49;1;residential;Rue Baudin
11256378748;490736515;44.00;1;residential;Rue Baudin
490736515;268142777;10.54;1;residential;Rue Baudin
268142777;490736523;8.45;1;residential;Rue Baudin
490736523;3201973766;70.10;1;residential;Rue Baudin
3201973766;268128442;6.74;1;residential;Rue Baudin
268142465;3201973767;11.28;1;residential;Rue Danton
3201973767;268142385;33.13;1;residential;Rue Danton
268142385;268141504;57.76;1;residential;Rue Danton
268142600;2464967660;8.38;0;residential;Avenue Georges Pompidou
2464967660;268142600;8.38;0;residential;Avenue Georges Pompidou
2464967660;268142743;28.57;0;residential;Avenue Georges Pompidou
268142743;2464967660;28.57;0;residential;Avenue Georges Pompidou
221255385;3201973800;7.29;1;secondary;Rue Anatole France
3201973800;11898722820;176.22;1;secondary;Rue Anatole France
11898722820;6051040692;4.39;1;secondary;Rue Anatole France
6051040692;6051040917;2.95;1;secondary;Rue Anatole France
6051040917;255161687;14.86;1;secondary;Rue Anatole France
255161687;6051040693;14.62;1;secondary;Rue Anatole France
6051040693;8082419324;154.98;1;secondary;Rue Anatole France
8082419324;4364760705;7.25;1;secondary;Rue Anatole France
268141503;3201973837;6.23;1;residential;Rue Danton
3201973837;1567274213;30.43;1;residential;Rue Danton
1567274213;268142145;33.36;1;residential;Rue Danton
268142145;3201973815;8.93;1;residential;Rue Danton
3201973815;348805925;40.04;1;residential;Rue Danton
348805925;11256378746;31.48;1;residential;Rue Danton
11256378746;9674095990;55.92;1;residential;Rue Danton
9674095990;3201973834;7.98;1;residential;Rue Danton
3201973834;268142465;11.81;1;residential;Rue Danton
268126770;3516673454;7.77;1;residential;Rue Jean Jaurès
3516673454;9201204721;27.02;1;residential;Rue Jean Jaurès
9201204721;496156796;27.30;1;residential;Rue Jean Jaurès
496156796;4753024381;9.42;1;residential;Rue Jean Jaurès
4753024381;496155679;10.15;1;residential;Rue Jean Jaurès
496155679;9201204722;15.80;1;residential;Rue Jean Jaurès
9201204722;4543589216;6.12;1;residential;Rue Jean Jaurès
4543589216;12084549223;0.23;1;residential;Rue Jean Jaurès
12084549223;12084549222;2.96;1;residential;Rue Jean Jaurès
12084549222;5720450917;2.46;1;residential;Rue Jean Jaurès
5720450917;496160005;6.80;1;residential;Rue Jean Jaurès
268126770;1363279999;6.91;1;secondary;Rue Victor Hugo
1363279999;4973929468;30.67;1;secondary;Rue Victor Hugo
4973929468;1363280176;3.27;1;secondary;Rue Victor Hugo
1363280176;268126766;12.27;1;secondary;Rue Victor Hugo
268130292;9092817995;5.25;1;residential;Rue Louis Rouquier
9092817995;9092817996;54.37;1;residential;Rue Louis Rouquier
9092817996;268130293;5.24;1;residential;Rue Louis Rouquier
268130293;3513941927;5.61;1;residential;Rue Louis Rouquier
3513941927;9092817993;60.59;1;residential;Rue Louis Rouquier
9092817993;268129909;6.23;1;residential;Rue Louis Rouquier
268129909;9092817992;4.66;1;residential;Rue Louis Rouquier
9092817992;11617001169;73.75;1;residential;Rue Louis Rouquier
11617001169;496140296;4.16;1;residential;Rue Louis Rouquier
496140296;11111248350;3.31;1;residential;Rue Louis Rouquier
11111248350;496142853;83.01;1;residential;Rue Louis Rouquier
245090124;2702387061;17.41;1;primary;Boulevard Jean Jaurès
2702387061;2702387060;10.44;1;primary;Boulevard Jean Jaurès
2702387060;4565234923;8.85;1;primary;Boulevard Jean Jaurès
4565234923;4973929473;14.51;1;primary;Boulevard Jean Jaurès
4973929473;4392809632;20.74;1;primary;Boulevard Jean Jaurès
4392809632;8602042975;49.50;1;primary;Boulevard Jean Jaurès
8602042975;245090125;10.60;1;primary;Boulevard Jean Jaurès
245090125;8602042977;3.89;1;primary;Boulevard Jean Jaurès
8602042977;4339688246;21.68;1;primary;Boulevard Jean Jaurès
4339688246;245090127;13.31;1;primary;Boulevard Jean Jaurès
245090127;3556696928;1.93;1;primary;Boulevard Jean Jaurès
3556696928;4047395397;46.07;1;primary;Boulevard Jean Jaurès
4047395397;245090128;10.39;1;primary;Boulevard Jean Jaurès
2702387050;10642771740;17.29;1;primary;Quai de Clichy - Charles de Gaulle
10642771740;5917910444;20.84;1;primary;Quai de Clichy - Charles de Gaulle
5917910444;5917910443;36.68;1;primary;Quai de Clichy - Charles de Gaulle
5917910443;10642771728;166.71;1;primary;Quai de Clichy - Charles de Gaulle
245091433;2055670169;11.22;1;residential;Rue Fernand Pelloutier
2055670169;2055670172;75.32;1;residential;Rue Fernand Pelloutier
2055670172;2055670173;10.32;1;residential;Rue Fernand Pelloutier
2055670173;245091712;14.26;1;residential;Rue Fernand Pelloutier
245090129;11124533862;7.62;0;residential;Rue Fournier
11124533862;245090129;7.62;0;residential;Rue Fournier
11124533862;12288481600;39.17;0;residential;Rue Fournier
12288481600;11124533862;39.17;0;residential;Rue Fournier
12288481600;2702387032;3.49;0;residential;Rue Fournier
2702387032;12288481600;3.49;0;residential;Rue Fournier
2702387032;4973929474;26.61;0;residential;Rue Fournier
4973929474;2702387032;26.61;0;residential;Rue Fournier
4973929474;12469525297;12.70;0;residential;Rue Fournier
12469525297;4973929474;12.70;0;residential;Rue Fournier
12469525297;245101037;6.70;0;residential;Rue Fournier
245101037;12469525297;6.70;0;residential;Rue Fournier
2070105383;5965083624;27.21;0;tertiary;Boulevard Victor Hugo
5965083624;2070105383;27.21;0;tertiary;Boulevard Victor Hugo
5965083624;5965083625;4.72;0;tertiary;Boulevard Victor Hugo
5965083625;5965083624;4.72;0;tertiary;Boulevard Victor Hugo
5965083625;3220825820;15.40;0;tertiary;Boulevard Victor Hugo
3220825820;5965083625;15.40;0;tertiary;Boulevard Victor Hugo
3220825820;8125171467;60.72;0;tertiary;Boulevard Victor Hugo
8125171467;3220825820;60.72;0;tertiary;Boulevard Victor Hugo
8125171467;8125171463;6.29;0;tertiary;Boulevard Victor Hugo
8125171463;8125171467;6.29;0;tertiary;Boulevard Victor Hugo
8125171463;255161503;4.58;0;tertiary;Boulevard Victor Hugo
255161503;8125171463;4.58;0;tertiary;Boulevard Victor Hugo
255161503;8125171466;11.41;0;tertiary;Boulevard Victor Hugo
8125171466;255161503;11.41;0;tertiary;Boulevard Victor Hugo
