id;lat;lon
2722937625;48.8923561;2.3026663
2722937627;48.8929559;2.2985081
2722937628;48.8931821;2.3025520
2722937629;48.8932364;2.3026954
2722947800;48.8877782;2.2977249
2722947803;48.8878971;2.2977575
2865273196;48.8808771;2.2900180
2865273200;48.8815502;2.2912713
2865274902;48.8816083;2.2913748
2865274903;48.8817993;2.3004640
2865274904;48.8818940;2.2919110
2865274905;48.8819624;2.2920321
2865274913;48.8828667;2.2993950
2865274914;48.8828531;2.2936761
2865274915;48.8829205;2.2938039
2865274917;48.8830184;2.2964300
2865274918;48.8830231;2.2962662
2865274920;48.8836872;2.2952216
2865274921;48.8837782;2.2953653
2865274922;48.8844962;2.2966697
2865274923;48.8846113;2.2991736
2867591512;48.9044000;2.2736845
2880157286;48.8865503;2.2831728
2880157287;48.8865898;2.2831297
2901761021;48.8819070;2.2705070
2901761024;48.8842659;2.2698021
2901761026;48.8851060;2.2703134
2901761028;48.8853946;2.2697721
2905484884;48.8961434;2.2941285
2933411625;48.8834958;2.2890675
2977216154;48.8836885;2.2818074
2977253817;48.8837991;2.2817131
3039793990;48.8862110;2.2957764
3039793991;48.8862551;2.2959584
3039793992;48.8863982;2.2953376
3039793993;48.8865310;2.2959500
3097459953;48.8992189;2.2785093
3178656257;48.8899729;2.2716667
3200234558;48.8855608;2.2936576
3200234559;48.8855698;2.2933395
3201973350;48.8954197;2.2790235
3201973351;48.8894259;2.2763123
3201973352;48.8959290;2.2799114
3201973353;48.8948755;2.2782375
3201973354;48.8966568;2.2876042
3201973355;48.8984383;2.2951813
3201973356;48.8973445;2.2907460
3201973357;48.8961956;2.2838796
3201973359;48.8962560;2.2840268
3201973360;48.8955130;2.2776182
3201973763;48.8965244;2.2808812
3201973765;48.8964184;2.2852399
3201973766;48.8969976;2.2820268
3201973767;48.8972728;2.2774542
3201973769;48.8963961;2.2864014
3201973770;48.8988756;2.2844373
3201973771;48.8970130;2.2819029
3201973772;48.8964222;2.2849800
3201973773;48.8962164;2.2748714
3201973775;48.8953653;2.2819661
3201973776;48.8976228;2.2839889
3201973777;48.8940316;2.2726207
3201973779;48.8946738;2.2763483
3201973780;48.8949773;2.2781199
3201973781;48.8950452;2.2762070
3201973783;48.8953339;2.2788842
3201973784;48.8988774;2.2877683
3201973785;48.8958592;2.2829819
3201973786;48.8922996;2.2743929
3201973787;48.8963244;2.2724351
3201973788;48.8974405;2.2906515
3201973789;48.8976559;2.2838891
3201973793;48.8957905;2.2829549
3201973795;48.8948961;2.2808444
3201973796;48.8976997;2.2919239
3201973797;48.8959300;2.2772641
3201973798;48.8953457;2.2742231
3201973799;48.8975061;2.2771722
3201973800;48.8953366;2.2820811
3201973801;48.8962972;2.2750497
3201973802;48.8966177;2.2874410
3201973803;48.8996605;2.2905044
3201973804;48.8954414;2.2757191
3201973805;48.8989906;2.2876694
3201973806;48.8924429;2.2742665
3201973808;48.8966979;2.2874726
3201973809;48.8960813;2.2751056
3201973811;48.8953551;2.2757931
3201973812;48.8948842;2.2809925
3201973813;48.8985187;2.2861322
3201973814;48.8969207;2.2819899
3201973815;48.8960061;2.2784487
3201973816;48.8912061;2.2751828
3201973817;48.8962114;2.2728537
3201973818;48.8984072;2.2862143
3201973819;48.8989302;2.2846180
3201973820;48.8991664;2.2966512
3201973821;48.8967831;2.2884268
3201973822;48.8993449;2.2855208
3201973823;48.8877124;2.2783425
3201973824;48.8968642;2.2884529
3201973825;48.8875985;2.2781901
3201973826;48.8986111;2.2868478
3201973827;48.8949593;2.2782603
3201973828;48.8998129;2.2869798
3201973829;48.8942864;2.2767388
3201973830;48.8968255;2.2882966
3201973831;48.8973844;2.2906175
3201973832;48.8964807;2.2850183
3201973833;48.8958609;2.2797884
3201973834;48.8970886;2.2775999
3201973835;48.8956160;2.2776727
3201973836;48.8971255;2.2763033
3201973837;48.8954313;2.2789203
3201973838;48.8873508;2.2786543
3201973839;48.8968980;2.2883284
3201973840;48.8979637;2.2930114
3201973841;48.8953594;2.2743613
3201973842;48.8956357;2.2775243
3201973844;48.8972164;2.2776081
3201973845;48.8967400;2.2765284
3201973846;48.8964212;2.2867023
3201973847;48.8974241;2.2907799
3201973848;48.8897739;2.2767033
3201973849;48.8977250;2.2838973
3201973850;48.8943830;2.2767240
3201973851;48.8969434;2.2818803
3201973852;48.8992519;2.2854970
3201973853;48.8965639;2.2875798
3201973854;48.8923365;2.2742191
3201973855;48.8988554;2.2844545
3201973856;48.8885001;2.2776517
3201973857;48.8958474;2.2830905
3201973858;48.8959077;2.2784248
3201973859;48.8943775;2.2768722
3201973860;48.8949620;2.2810061
3201973961;48.8987207;2.2867550
3201973962;48.8924163;2.2744072
3201973963;48.8913008;2.2752411
3201973964;48.8960148;2.2771838
3201973965;48.8992486;2.2966690
3201973966;48.8966236;2.2810913
3201973967;48.8958485;2.2753270
3201973969;48.8996447;2.2871194
3201973970;48.8957653;2.2830710
3201973971;48.8970444;2.2892378
3201973972;48.8970654;2.2893260
3201973973;48.8977335;2.2920625
3201973974;48.8970839;2.2894038
3201973975;48.8977707;2.2919300
3201973977;48.8948768;2.2780865
3201973978;48.8954260;2.2821209
3201973979;48.8985201;2.2952140
3201973980;48.8961901;2.2726834
3201973981;48.8976484;2.2920217
3201973982;48.8957600;2.2752970
3201973985;48.8949934;2.2808835
3201973986;48.8953244;2.2790015
3201973987;48.8992444;2.2967866
3202216334;48.8866816;2.2830920
3202216335;48.8865373;2.2834088
3202256734;48.8863692;2.2855275
3202256735;48.8840440;2.2889020
3202256736;48.8861572;2.2926029
3202256737;48.8841677;2.2888990
3202256738;48.8862631;2.2924531
3202256739;48.8856249;2.2935082
3202256741;48.8855957;2.2921312
3202256742;48.8839526;2.2890334
3202256743;48.8839878;2.2909580
3202256745;48.8865611;2.2830143
3202256746;48.8868579;2.2832134
3202256747;48.8867851;2.2835736
3202256748;48.8854955;2.2912157
3202256749;48.8857558;2.2919763
3202256750;48.8857203;2.2911815
3202256751;48.8858019;2.2905439
3202256753;48.8839982;2.2907788
3202256755;48.8866595;2.2836921
3202256756;48.8850965;2.2910757
3202256758;48.8840984;2.2895221
3202256759;48.8858184;2.2916927
3202256760;48.8855006;2.2936688
3202256863;48.8839297;2.2908631
3202256864;48.8850338;2.2907725
3202256865;48.8850136;2.2909574
3202256866;48.8853766;2.2938237
3219210000;48.8879647;2.2685953
3219210002;48.8880717;2.2683950
3220391540;48.8866856;2.2730894
3220391541;48.8868431;2.2727822
3220413412;48.8847103;2.2761585
3220413413;48.8851562;2.2763452
3220825820;48.8935290;2.2733130
3241674828;48.8992611;2.2894139
3241681084;48.9024678;2.3042443
3241681088;48.9071820;2.2982144
3352081520;48.9064339;2.2860912
3372598427;48.8882842;2.2816609
3372598428;48.8883025;2.2816409
3372598430;48.8883791;2.2816630
3384729628;48.8861661;2.2922562
3384820214;48.8859281;2.2922578
3509531956;48.8938154;2.2782522
3509538409;48.8963970;2.2863545
3511684414;48.8949429;2.2941726
3511684415;48.8949413;2.2940716
3511684420;48.8961679;2.2970518
3511684422;48.8965237;2.2978984
3511863970;48.8932464;2.2904202
3511863971;48.8932638;2.2903280
3511863972;48.8933161;2.2904489
3511863976;48.8935758;2.2911629
3511863977;48.8935929;2.2910734
3511863978;48.8940136;2.2919296
3511863981;48.8943839;2.2928991
3513939867;48.8890863;2.2832619
3513941895;48.8896097;2.2843289
3513941906;48.8896865;2.2843769
3513941910;48.8897919;2.2824005
3513941911;48.8898076;2.2822870
3513941913;48.8903905;2.2835824
3513941915;48.8905635;2.2864426
3513941917;48.8906469;2.2864768
3513941919;48.8907486;2.2844409
3513941921;48.8910343;2.2874650
3513941925;48.8921459;2.2877478
3513941927;48.8927765;2.2919376
3513941928;48.8931215;2.2926901
3513941933;48.8940121;2.2952191
3513941934;48.8940132;2.2951930
3516673438;48.8906643;2.2915450
3516673451;48.8954329;2.2967752
3516673452;48.8954533;2.2967958
3516673453;48.8954701;2.2969233
3516673454;48.8955736;2.2969391
3516726811;48.8876704;2.2849904
3516726819;48.8883470;2.2867903
3516726833;48.8885492;2.2896213
3516879601;48.8921585;2.2933866
3516879604;48.8922728;2.2934094
3516879605;48.8922951;2.2933906
3516879606;48.8967673;2.2956085
3518540993;48.8902837;2.2796669
3518540995;48.8917700;2.2779733
3518540996;48.8917865;2.2779560
3518541000;48.8932315;2.2853569
3518541003;48.8934227;2.2822774
3518541005;48.8937456;2.2832930
3518541009;48.8947231;2.2878813
3519288968;48.8913922;2.2828129
3519288970;48.8920721;2.2845369
3519288971;48.8920896;2.2845790
3519288980;48.8949424;2.2911236
3519288984;48.8990003;2.2910025
3521082999;48.8974408;2.2841530
3521083028;48.8999705;2.2928344
3532312719;48.8830171;2.2809458
3532312720;48.8831075;2.2808818
3532312727;48.8919250;2.2778215
3556696928;48.9059119;2.3014545
3597702624;48.8839816;2.2801771
3597702628;48.8850261;2.2739820
3597702629;48.8850502;2.2739949
3597702630;48.8850748;2.2741485
3597702631;48.8850824;2.2741239
3597702632;48.8851433;2.2739416
3597702633;48.8851813;2.2740638
3597702634;48.8852054;2.2740765
3597702645;48.8915232;2.2723614
3597702646;48.8916148;2.2723650
3597702676;48.8963068;2.2729473
3597702677;48.8963830;2.2728295
3597702678;48.8963903;2.2729462
3598985972;48.8830453;2.2935590
3608447756;48.8871526;2.2735767
3608447760;48.8881471;2.2714806
3608447761;48.8881638;2.2715021
3608447763;48.8881909;2.2716206
3608447764;48.8882561;2.2714974
3608447765;48.8882538;2.2716184
3608447766;48.8882706;2.2714698
3608447767;48.8882746;2.2716453
3610166399;48.8870491;2.2701288
3610166400;48.8870577;2.2703131
3610166401;48.8870688;2.2701549
3610166403;48.8871506;2.2701393
3610166404;48.8871490;2.2702566
3610166405;48.8871666;2.2702778
3610166408;48.8879032;2.2754991
3610166410;48.8880177;2.2757474
3610166411;48.8880507;2.2753635
3610166413;48.8881573;2.2756327
3623124168;48.8885229;2.2937697
3625701396;48.8869091;2.2970180
3625701397;48.8870426;2.2971282
3625701398;48.8870410;2.2970463
3625701399;48.8867738;2.2963359
3625701400;48.8867403;2.2963064
3625701401;48.8866648;2.2963280
3627128609;48.8869890;2.2973546
3627128610;48.8870467;2.2972976
3627145975;48.8911298;2.3024383
3628689046;48.8854303;2.3030385
3628689047;48.8852591;2.3029522
3633043291;48.8961429;2.3054446
3633044498;48.8971667;2.3035872
3633044501;48.8971290;2.3036323
3633044502;48.8977242;2.3048737
3652929280;48.8845831;2.2691236
3764331064;48.8850491;2.2851252
3835974458;48.8906688;2.2703654
4047395395;48.9055167;2.3019123
4047395397;48.9055451;2.3017476
4069570024;48.8887495;2.2659122
4069570026;48.8891200;2.2698544
4069570027;48.8897921;2.2685761
4069570028;48.8898147;2.2684121
4069570029;48.8898794;2.2685656
4069570030;48.8899115;2.2684031
4069570031;48.8899337;2.2716204
4069570032;48.8905965;2.2705666
4069570033;48.8906532;2.2706730
4069570034;48.8907663;2.2703046
4069570035;48.8907966;2.2706817
4069570036;48.8908205;2.2704377
4187963975;48.8845981;2.2968885
4187963976;48.8847596;2.2965068
4279203561;48.8867462;2.2898990
4279203564;48.8868558;2.2934524
4279203568;48.8869660;2.2896862
4279203798;48.8874181;2.2943595
4294514718;48.8965050;2.2876299
4318030029;48.8819967;2.2802574
4339688246;48.9060340;2.3013596
4364760705;48.8924453;2.2847287
4392809632;48.9067152;2.3008122
4409487740;48.9060656;2.2815551
4409638761;48.8835116;2.2724635
4409639108;48.8837000;2.2716388
4409639145;48.8837928;2.2718159
4409639158;48.8839995;2.2734405
4409639198;48.8851419;2.2678044
4409639204;48.8857944;2.2743872
4409639205;48.8858324;2.2745371
4409639208;48.8858762;2.2744303
4409639211;48.8859082;2.2744478
4409639239;48.8864635;2.2747517
4409639240;48.8865011;2.2748901
4409639242;48.8865700;2.2746807
4409639243;48.8865992;2.2748239
4409639246;48.8867176;2.2709481
4414622807;48.8826612;2.2773214
4414622827;48.8836637;2.2723715
4414622863;48.8845597;2.2738743
4414622871;48.8853853;2.2741714
4414622872;48.8856317;2.2693197
4414622875;48.8859218;2.2687656
4414622877;48.8860464;2.2689161
4414624190;48.8881405;2.2682661
4414624194;48.8882505;2.2680595
4414624211;48.8884253;2.2677312
4414624220;48.8885279;2.2675384
4420584488;48.8980695;2.2638610
4420585029;48.8985140;2.2651158
4420585038;48.8987454;2.2657065
4420585039;48.8989541;2.2661895
4420585205;48.9012091;2.2714170
4420585206;48.9012411;2.2714824
4420585209;48.9014472;2.2718414
4420585210;48.9016336;2.2723882
4420585212;48.9020085;2.2732602
4420585259;48.9039547;2.2695249
4420585260;48.9040062;2.2693978
4420585261;48.9040133;2.2694917
4420585262;48.9040647;2.2695558
4420585263;48.9040956;2.2694430
4420585264;48.9044821;2.2706482
4420585266;48.9045002;2.2708399
4420585268;48.9045182;2.2708244
4506514293;48.9000091;2.2980476
4506514294;48.8999852;2.2979986
4506514296;48.9000166;2.2979636
4506514303;48.9008011;2.2970911
4539392014;48.9047825;2.2874764
4539392015;48.9047543;2.2874522
4543588387;48.8944287;2.2996859
4543589210;48.8867843;2.2831918
4543589211;48.8867985;2.2832371
4543589212;48.8868031;2.2833388
4543589213;48.8867746;2.2834433
4543589216;48.8962150;2.2978142
4565234923;48.9069944;2.3005839
4572979440;48.9041348;2.3050787
4572979450;48.9039332;2.3052981
4622395361;48.8844046;2.2872130
4622395362;48.8842806;2.2886336
4622395363;48.8846368;2.2892080
4622395493;48.8817531;2.2854748
4622395495;48.8822939;2.2863807
4622395511;48.8854217;2.2913891
4622395512;48.8855293;2.2917653
4622395513;48.8853436;2.2932726
4622395514;48.8853117;2.2935218
4622395515;48.8862513;2.2945434
4622395516;48.8863007;2.2947527
4622395517;48.8863214;2.2945986
4622395518;48.8869441;2.2939854
4622395521;48.8865521;2.2927909
4622395522;48.8866587;2.2911960
4622395523;48.8868786;2.2910175
4622395524;48.8863783;2.2955502
4622395525;48.8882691;2.2940214
4622395526;48.8885370;2.2897627
4622395527;48.8888932;2.2904882
4622395528;48.8890031;2.2905183
4622395529;48.8891410;2.2905500
4622395530;48.8890014;2.2907081
4622395531;48.8897830;2.2923106
4622395557;48.8881669;2.2885897
4622395558;48.8881335;2.2889373
4622395559;48.8879108;2.2884859
4622395560;48.8878799;2.2888385
4690204660;48.9006451;2.3057100
4745118785;48.9027654;2.3040015
4745118787;48.9023284;2.3043571
4753024381;48.8959974;2.2975262
4753024382;48.8962556;2.2971040
4753024383;48.8956537;2.2956798
4753024384;48.8967436;2.2957249
4753024385;48.8958579;2.2963146
4753024386;48.8959745;2.2965914
4764961588;48.8863186;2.2865051
4785729672;48.9053133;2.2879047
4798378997;48.9064784;2.3045207
4857855783;48.8998455;2.2682787
4857855786;48.8995259;2.2719103
4906338710;48.9046814;2.2936098
4906338711;48.9033423;2.2908386
4925924799;48.8835402;2.3042885
4934536844;48.8841258;2.3052957
4935674735;48.9034717;2.2932395
4935674736;48.9042429;2.2926973
4943067537;48.8841283;2.2969911
4943067540;48.8851886;2.2953559
4943067541;48.8914799;2.2782758
4943067542;48.8916698;2.2780840
4943067545;48.8881760;2.2817789
4943067546;48.8900174;2.2798171
4943067547;48.8931518;2.2761651
4943067548;48.8957973;2.2728218
4944459132;48.8851272;2.2959384
4944459133;48.8855549;2.2924370
4944459135;48.8872732;2.2827603
4944459136;48.8901094;2.2797247
4944459137;48.8889014;2.2810054
4965648788;48.9043734;2.2786741
4965648789;48.9029459;2.2754747
4965648790;48.9004934;2.2697944
4965885973;48.9002851;2.2693086
4965885974;48.9023984;2.2741811
4965885975;48.9037206;2.2772471
4965885976;48.9059230;2.2809758
4973929468;48.8958071;2.2965940
4973929469;48.8986937;2.2939745
4973929470;48.9015071;2.2943310
4973929471;48.9026297;2.3041123
4973929472;48.9044284;2.3026376
4973929473;48.9068795;2.3006779
4973929474;48.9053519;2.2981520
5079634998;48.9061618;2.2724539
5079634999;48.9058873;2.2713564
5079635000;48.9057250;2.2708470
5079635001;48.9060605;2.2718575
5079635002;48.9058188;2.2726955
5079635003;48.9058660;2.2728260
5079635004;48.9058813;2.2727199
5079635005;48.9057896;2.2727985
5079635006;48.9062306;2.2738274
5079635008;48.9064986;2.2758291
5079635009;48.9066106;2.2759625
5079635012;48.9065712;2.2759508
5079635721;48.9061360;2.2839858
5079635723;48.9061629;2.2839609
5079909002;48.8873080;2.2794529
5079909003;48.8862099;2.2796390
5079909016;48.8866459;2.2792614
5085485694;48.9063328;2.2805667
5085485696;48.9063007;2.2805281
5087067028;48.8850109;2.2964072
5087093716;48.8858416;2.2917291
5087798659;48.8856428;2.2965820
5094145553;48.8833683;2.2878155
5094145554;48.8858479;2.2940947
5095554407;48.8851914;2.2980495
5095554621;48.8847735;2.2982909
5095554622;48.8848344;2.2983669
5095554623;48.8849214;2.2979248
5095554624;48.8847996;2.2978911
5095554625;48.8847445;2.2988234
5095712342;48.8852778;2.2976593
5095712343;48.8842981;2.2970832
5110559210;48.8863954;2.2929541
5110559211;48.8836194;2.2884967
5150632180;48.8874055;2.2943400
5150632181;48.8894321;2.2928588
5150632182;48.8913395;2.2944023
5150632183;48.8937607;2.2921532
5150632184;48.9030309;2.2900371
5160543710;48.8896378;2.2760569
5204784899;48.8850863;2.2964374
5204784909;48.8850672;2.2966674
5205796154;48.9012146;2.2920549
5209126521;48.8865187;2.2833322
5209737859;48.8966653;2.2896693
5218917428;48.8971161;2.2804847
5222287725;48.8888883;2.3012834
5222287729;48.8884761;2.3008357
5222287730;48.8881000;2.2996489
5222287731;48.8879817;2.2997790
5222287733;48.8873930;2.2981572
5222287734;48.8872735;2.2982862
5230317442;48.9050504;2.2875823
5230317443;48.9050526;2.2878157
5230317444;48.9051196;2.2877513
5230405032;48.9056203;2.2892091
5230405033;48.9051201;2.2880208
5230405034;48.9051148;2.2881429
5230470005;48.9057724;2.2893063
5230554506;48.9029739;2.2837375
5230554507;48.9029651;2.2837089
5230554508;48.9029612;2.2836884
5230554509;48.9029590;2.2836653
5230554510;48.9029590;2.2836418
5230554511;48.9029605;2.2836163
5230554512;48.9029651;2.2835905
5230554513;48.9029713;2.2835664
5230554514;48.9029802;2.2835434
5231407908;48.9055222;2.2856000
5231443098;48.9061507;2.2839694
5231443175;48.9055643;2.2855560
5232333626;48.9067702;2.2857155
5232333627;48.9067892;2.2857021
5232880806;48.9053166;2.2874233
5245654878;48.9065137;2.2758621
5245654879;48.9065904;2.2759613
5245654880;48.9065501;2.2759264
5245771565;48.9040208;2.2835362
5245771566;48.9040547;2.2835147
5249020339;48.9051568;2.2798549
5261634762;48.9063858;2.2861457
5261634764;48.8971405;2.2896323
5261634766;48.8931464;2.2893891
5261634767;48.8896151;2.2926855
5261634769;48.8879685;2.2943274
5289722490;48.9058863;2.3035187
5289722491;48.9047739;2.3043421
5302428288;48.8892256;2.3019886
5310525393;48.8867767;2.3055455
5318206661;48.9014973;2.3010939
5318206662;48.9014726;2.3012629
5318206663;48.9015978;2.3015445
5318206664;48.9016701;2.3016411
5318206665;48.9017389;2.3016787
5333646391;48.8935744;2.3035064
5353054948;48.9035742;2.3056967
5383094356;48.8913247;2.3067737
5383094362;48.8900488;2.3041322
5429016240;48.9046559;2.2970780
5429016241;48.9042601;2.2956363
5429016242;48.9042253;2.2952688
5429016243;48.9049614;2.2932933
5429016244;48.9038489;2.2930151
5429016245;48.9038013;2.2930198
5429016246;48.9041266;2.2928247
5429016247;48.9036891;2.2940694
5429016248;48.9038154;2.2944132
5468979996;48.8870590;2.3049757
5525617857;48.8865799;2.2900705
5525617858;48.8865078;2.2901308
5525617861;48.8864211;2.2901759
5525617863;48.8859027;2.2907487
5528847155;48.8916196;2.2960821
5528847157;48.8899888;2.2965512
5528847162;48.8885482;2.3044147
5528847164;48.8856394;2.3067032
5528973163;48.8908890;2.2948650
5528973164;48.8910492;2.2947011
5534759479;48.8857304;2.2982096
5537311494;48.8867705;2.3053192
5537311499;48.8931921;2.2997904
5553992066;48.8853636;2.3031789
5553992067;48.8853192;2.3032479
5553992068;48.8853136;2.3030656
5553992069;48.8852024;2.3031627
5560755450;48.8854693;2.2930770
5560755451;48.8855996;2.2936504
5560755452;48.8856754;2.2936363
5560768709;48.8851632;2.2955626
5560768710;48.8852444;2.2956734
5561542456;48.8855038;2.2928191
5562852698;48.8961329;2.2728307
5562852700;48.8929509;2.2738142
5562852702;48.8929843;2.2757767
5564673869;48.8922338;2.2849223
5568602074;48.8942870;2.3055808
5568702806;48.8900676;2.3050354
5568702808;48.8889813;2.3020904
5568702810;48.8893603;2.3018657
5568702811;48.8891748;2.3018805
5568702814;48.8886614;2.3012469
5575721799;48.8973729;2.2905712
5584052871;48.8921671;2.3031270
5587117959;48.8897672;2.2910539
5588210276;48.8893291;2.2913815
5588398988;48.8927165;2.2890514
5588398991;48.8936239;2.2882133
5648066211;48.8976301;2.2800106
5671987125;48.8934220;2.2994867
5678423708;48.8837088;2.2721773
5678423712;48.8887873;2.2660001
5678423713;48.8904911;2.2699486
5679654259;48.8925214;2.2693220
5679654270;48.8838720;2.2714748
5719679599;48.8940605;2.3004236
5720450677;48.8921720;2.2849757
5720450698;48.8922970;2.2848643
5720450715;48.8922760;2.2850231
5720450917;48.8962554;2.2978612
5720451262;48.8921966;2.2848318
5721173640;48.8987049;2.2921821
5723032576;48.9036706;2.3031502
5723032577;48.9036649;2.3031374
5723032578;48.9036594;2.3031297
5723032579;48.9036494;2.3031214
5723032580;48.9036367;2.3031150
5723032581;48.9036237;2.3031103
5723032582;48.9035483;2.3030781
5723070116;48.9029051;2.3038885
5741976673;48.8869711;2.2865625
5787800192;48.9002174;2.2856119
5787800193;48.9003536;2.2854481
5787800194;48.9001889;2.2849793
5787800195;48.8998658;2.2857831
5787800196;48.8999175;2.2856599
5787800197;48.8999475;2.2850554
5787800198;48.9000253;2.2857471
5787800199;48.9001074;2.2849355
5792938861;48.8969199;2.2806573
5836940011;48.8962273;2.3056419
5873865355;48.8855886;2.2921847
5873865357;48.8843814;2.2978699
5873865358;48.8819858;2.3002757
5876582071;48.8861873;2.2950261
5876626497;48.8911139;2.2701402
5876626498;48.8896000;2.2726352
5901233242;48.8878667;2.2761346
5901233244;48.8891146;2.2733543
5901233245;48.8904314;2.2708782
5901233246;48.8920232;2.2690749
5904725245;48.8896114;2.3027693
5917910443;48.9064595;2.2957952
5917910444;48.9066658;2.2961868
5917910445;48.9054555;2.2938701
5917911421;48.9074137;2.2979598
5917911422;48.9074222;2.2979532
5917911423;48.9074321;2.2979479
5917911424;48.9074496;2.2979412
5917911425;48.9074583;2.2979393
5917911426;48.9075293;2.2979665
5917911427;48.9075263;2.2979623
5917911428;48.9075231;2.2979586
5917911429;48.9075110;2.2979480
5917911430;48.9075040;2.2979442
5917911431;48.9074958;2.2979403
5917911432;48.9074805;2.2979373
5917911433;48.9074666;2.2979383
5917911434;48.9075177;2.2979536
5917911435;48.9074879;2.2979383
5917911437;48.9074058;2.2979677
5918100927;48.9027905;2.3039814
5918157040;48.9031153;2.3026627
5918299829;48.9052199;2.3022640
5918299830;48.9052218;2.3022490
5918299831;48.9052222;2.3022221
5918299832;48.9052210;2.3022092
5918299833;48.9052082;2.3020807
5918299834;48.9052109;2.3020458
5918299835;48.9052142;2.3020294
5918299836;48.9052091;2.3020622
5918299837;48.9052113;2.3021427
5918404085;48.9060661;2.3030333
5918404086;48.9061894;2.3032303
5921372098;48.8896787;2.3034092
5921372099;48.8893935;2.3027919
5921372103;48.8893393;2.3022352
5921372115;48.8909190;2.3055348
5921372116;48.8910509;2.3058122
5921372117;48.8907396;2.3055617
5921372118;48.8910522;2.3062067
5965083602;48.8933740;2.2711933
5965083608;48.8935497;2.2715748
5965083624;48.8933710;2.2734471
5965083625;48.8934078;2.2734150
5965083636;48.8935086;2.2714854
6000854919;48.9056682;2.2771975
6000854920;48.9052507;2.2780333
6000861471;48.9056765;2.2770710
6000866055;48.9050169;2.2781919
6000870713;48.9046558;2.2777213
6000870716;48.9047112;2.2778466
6000871474;48.9048961;2.2782629
6000876588;48.9042583;2.2784642
6000877359;48.9042140;2.2782503
6000878196;48.9041169;2.2781555
6000889051;48.9045061;2.2788183
6013240778;48.9036784;2.2771462
6013243137;48.9055183;2.2804881
6013249773;48.9030336;2.2756501
6013249774;48.9029082;2.2754071
6013261070;48.9025346;2.2744824
6013261073;48.9028345;2.2745822
6013261257;48.9025053;2.2744169
6013264730;48.9021301;2.2737202
6013267202;48.9021027;2.2734935
6044763460;48.9053199;2.2936619
6044763461;48.9052066;2.2935169
6044763462;48.9051495;2.2934421
6044763463;48.9051099;2.2933705
6046890445;48.8844839;2.2977667
6046892486;48.8848444;2.2983127
6046893180;48.8850453;2.2966575
6046894760;48.8848136;2.2978976
6046894763;48.8843937;2.2971303
6046895588;48.8848346;2.2979072
6046897235;48.8845266;2.2967339
6046900255;48.8847812;2.2965450
6046904803;48.8850898;2.2963934
6046905206;48.8850185;2.2963648
6046908797;48.8854020;2.2968244
6046911446;48.8855605;2.2972513
6046913626;48.8854397;2.2976790
6046914643;48.8852083;2.2980817
6046917548;48.8855498;2.2932882
6046922384;48.8852749;2.2956758
6046927300;48.8851713;2.2954968
6046927621;48.8850100;2.2956330
6046931231;48.8850400;2.2956624
6046934308;48.8854266;2.2933877
6046935411;48.8853848;2.2937574
6046940864;48.8856013;2.2920887
6046947353;48.8856140;2.2934777
6046958099;48.8855644;2.2917449
6049018161;48.8857027;2.2913304
6049234108;48.8863959;2.2858304
6049268489;48.8864560;2.2831953
6049269422;48.8868002;2.2829755
6049269554;48.8867184;2.2829425
6049272077;48.8876469;2.2779100
6049282473;48.8892919;2.2730190
6049284060;48.8894670;2.2730657
6049284745;48.8892830;2.2728501
6049288950;48.8894628;2.2728965
6049328470;48.8914993;2.2725337
6049334363;48.8908152;2.2707247
6049335028;48.8906232;2.2702585
6049339922;48.8907424;2.2705475
6049340495;48.8924623;2.2742500
6049341543;48.8915945;2.2725332
6049349493;48.8923232;2.2741890
6049349925;48.8924338;2.2744499
6049350423;48.8922714;2.2744168
6049452996;48.8933388;2.2763541
6049459820;48.8932029;2.2762843
6049459837;48.8933241;2.2765995
6049459857;48.8931529;2.2765437
6050939651;48.8934800;2.2770300
6050953223;48.8936269;2.2772635
6050961049;48.8940163;2.2766225
6050963634;48.8939075;2.2766538
6050973404;48.8954512;2.2819872
6051002164;48.8958577;2.2798985
6051007133;48.8966692;2.2808866
6051036271;48.8938748;2.2836995
6051038180;48.8941904;2.2844876
6051038233;48.8940987;2.2845688
6051038234;48.8941257;2.2844703
6051040692;48.8939450;2.2833552
6051040693;48.8936961;2.2835866
6051040917;48.8939225;2.2833767
6051046725;48.8935638;2.2820547
6051046726;48.8934385;2.2821556
6051047534;48.8933671;2.2821198
6051047556;48.8933439;2.2822313
6051050914;48.8930144;2.2809975
6051050915;48.8930732;2.2810287
6051050916;48.8929920;2.2811273
6051051223;48.8930571;2.2811588
6051051250;48.8921764;2.2819407
6051061184;48.8914263;2.2826824
6051061974;48.8913164;2.2827919
6051062285;48.8913353;2.2826574
6051068958;48.8908612;2.2831339
6051072423;48.8904478;2.2837151
6051072547;48.8904690;2.2836042
6051072897;48.8902239;2.2832183
6051086201;48.8907760;2.2843133
6051086202;48.8909773;2.2841500
6051086207;48.8906740;2.2843985
6051087143;48.8906947;2.2842891
6051092190;48.8908575;2.2847387
6051092193;48.8910452;2.2852445
6051094734;48.8913374;2.2857331
6051095385;48.8912563;2.2857145
6051095564;48.8912373;2.2858259
6051095752;48.8913212;2.2858638
6051099262;48.8917694;2.2867084
6051099263;48.8916690;2.2867992
6051104667;48.8916839;2.2866851
6051105208;48.8917445;2.2868291
6051113576;48.8921728;2.2876475
6051113730;48.8920941;2.2876238
6051114391;48.8921013;2.2877140
